id	annotatorid	label	a1	a2
3495_2820	goldLabel	a2	Taking power naps in autonomous cars is much better than in traditional cars - especially when you are the driver	Autonomous driving is at the beginning of its development and we should not stop it to learn more about pro and con of this technology.
2945_3040	goldLabel	a1	Technological progress is inevitable. We need ambitious goals, like developing autonomous cars, to inspire young people to pursue careers in technology so that our rate of progress can continue.	Trying to stop development of autonomous cars is akin to saying we should have stopped development of auto-pilots of airplanes, and we know how wildly successful that has been.
2979_3235	goldLabel	a1	self-driving cars don't get tired, angry, frustrated or drunk	If autonomous cars were mandatory, they could prevent reckless driving.
3052_2975	goldLabel	a1	Self driving cars can reduce traffic accidents, which means there will be fewer deaths and injuries caused by these accidents.	Autonomous cars will never get tired nor be influenced by drugs and alcohol, hence they will be safer than human controlled cars.
3022_2849	goldLabel	a2	the autonomous car is a good idea to avoid jams	Autonomous cars are safer than human drivers, they never get tired and are always alert.
3169_3352	goldLabel	a2	Humans often perceive their ability to be higher than it truly is and thus behave dangerously while driving because they think they are especially good drivers; autonomous vehicle has an accurate perception of its abilities.	There is severe traffic congestion in many major cities around the world, and many lives are lost in numerous traffic related accidents. A well developed and tested autonomous vehicle system would transform how we travel.
3221_3022	goldLabel	a1	Autonomous cars will allow drivers to use their time more productively.	the autonomous car is a good idea to avoid jams
2783_3254	goldLabel	a2	Inventions to make driving simpler and safer, for e.g., automatic transmission, are small steps towards autonomous cars that have been going on since the invention of the automobile.	90% of traffic accidents are due (at least partially) to human error. Traffic accidents are a mayor death cause. Autonomous cars will make those number drop drastically.
3211_2783	goldLabel	a2	In the future all cars will need to be Autonomous Car as this is the only way that we will be able cope with the traffic levels on our roads	Inventions to make driving simpler and safer, for e.g., automatic transmission, are small steps towards autonomous cars that have been going on since the invention of the automobile.
3262_3022	goldLabel	a1	autonomous cars will increase national security by allowing the state to better monitor the roads	the autonomous car is a good idea to avoid jams
3362_3262	goldLabel	a1	Autonomous cars will reduce car accidents at least ten fold	autonomous cars will increase national security by allowing the state to better monitor the roads
3043_3493	goldLabel	a2	Autonomous cars have all human beings' capabilities plus advantages like never tired, faster reaction and further detection abilities. The arguable point is unexpected emergency handling which human being also have different results among different populations.	Autonomous cars will reduce the 40,000 casualties a year (in the US alone) by two orders of magnitude. Don't drive - save lives - let the computer do that for you
